t,R1,R2
26771.169703,NaN,NaN
26783.917401,NaN,NaN
26791.174509,NaN,NaN
26803.951969,NaN,NaN
26811.204563,NaN,NaN
26823.875392,NaN,NaN
26834.025806,NaN,NaN
26846.80996,NaN,NaN
26853.536333,NaN,NaN
26864.008694,NaN,NaN
26872.364721,NaN,NaN
26884.068063,NaN,NaN
26891.305595,4604.60297,2131.22561
26901.959222,NaN,NaN
26908.775242,4603.45362,2130.58533
26918.811409,NaN,NaN
26928.075482,NaN,NaN
26941.147493,NaN,NaN
26948.593092,NaN,NaN
26960.6008,NaN,NaN
26967.970446,NaN,NaN
26979.970018,NaN,NaN
26987.526207,NaN,NaN
27001.831594,NaN,NaN
27012.299048,NaN,NaN
27025.37644,NaN,NaN
27032.40797,NaN,NaN
27044.799423,NaN,NaN
27052.491478,NaN,NaN
27064.726388,NaN,NaN
27072.071505,NaN,NaN
27084.798277,NaN,NaN
27091.982461,NaN,NaN
27104.702872,NaN,NaN
27112.184514,NaN,NaN
27125.092576,NaN,NaN
27135.013237,NaN,NaN
27145.97794,NaN,NaN
27153.73544,NaN,NaN
27166.394941,NaN,NaN
27173.472321,NaN,NaN
27184.883901,NaN,NaN
27192.008379,NaN,NaN
27204.07975,NaN,NaN
27211.760589,4583.40794,2120.82852
27222.739493,NaN,NaN
27230.29839,NaN,NaN
27242.539024,NaN,NaN
27250.021978,NaN,NaN
27261.558968,NaN,NaN
27269.151106,NaN,NaN
27282.456841,NaN,NaN
27289.787663,NaN,NaN
27301.146551,NaN,NaN
27308.715623,NaN,NaN
27322.85186,NaN,NaN
27334.023454,NaN,NaN
27347.177177,NaN,NaN
27355.037851,4573.92235,2116.18816
27367.448413,NaN,NaN
27374.605205,NaN,NaN
27386.350254,4571.98241,2115.18474
27393.016785,NaN,NaN
27404.855768,NaN,NaN
27412.404886,NaN,NaN
27424.865891,NaN,NaN
27432.326856,NaN,NaN
27444.289882,NaN,NaN
27451.71369,NaN,NaN
27462.694043,NaN,NaN
27470.284239,NaN,NaN
27482.124558,NaN,NaN
27490.392861,NaN,NaN
27502.099569,NaN,NaN
27510.741429,NaN,NaN
27522.756404,NaN,NaN
27531.38407,NaN,NaN
27541.164387,NaN,NaN
27550.581912,NaN,NaN
27562.172587,NaN,NaN
27574.340645,NaN,NaN
27590.803328,NaN,NaN
27599.386926,NaN,NaN
27614.621019,4557.17355,2107.82776
27621.684716,NaN,NaN
27633.162926,NaN,NaN
27640.668115,4555.37328,2107.00607
27654.344142,NaN,NaN
27661.538667,NaN,NaN
27674.300526,NaN,NaN
27681.757196,NaN,NaN
27691.706951,NaN,NaN
27699.398635,NaN,NaN
27716.25685,NaN,NaN
27724.319659,NaN,NaN
27736.871166,4549.33792,2103.94637
27744.04228,NaN,NaN
27759.604356,NaN,NaN
27766.715647,NaN,NaN
27779.300997,NaN,NaN
27786.499139,NaN,NaN
27798.569328,NaN,NaN
27807.207004,NaN,NaN
27819.521309,NaN,NaN
27826.857138,NaN,NaN
27839.892295,NaN,NaN
27848.51075,NaN,NaN
27861.90289,NaN,NaN
27869.665003,4540.84996,2099.74225
27880.046427,NaN,NaN
27887.052046,NaN,NaN
27899.561296,NaN,NaN
27906.988853,NaN,NaN
27919.417838,NaN,NaN
27926.976675,NaN,NaN
27939.613293,NaN,NaN
27947.288589,NaN,NaN
27960.386198,NaN,NaN
27968.373013,NaN,NaN
27981.439023,NaN,NaN
27988.923545,NaN,NaN
28001.142796,NaN,NaN
28008.862051,NaN,NaN
28022.809447,NaN,NaN
28033.582552,NaN,NaN
28047.403442,NaN,NaN
28054.702647,NaN,NaN
28067.821819,NaN,NaN
28075.309368,NaN,NaN
28088.245578,NaN,NaN
28095.748699,NaN,NaN
28108.708678,NaN,NaN
28116.333017,NaN,NaN
28130.370414,NaN,NaN
28137.794376,NaN,NaN
28151.101284,NaN,NaN
28158.603268,NaN,NaN
28171.941589,NaN,NaN
28179.500172,NaN,NaN
28192.061072,NaN,NaN
28199.795997,NaN,NaN
28213.237836,NaN,NaN
28220.665361,NaN,NaN
28232.904845,NaN,NaN
28243.27372,NaN,NaN
28257.088965,4516.14137,2085.46681
28265.712898,NaN,NaN
28278.081419,NaN,NaN
28285.407319,4514.49381,2084.57576
28298.016615,NaN,NaN
28305.374002,NaN,NaN
28318.462245,NaN,NaN
28326.018992,NaN,NaN
28339.148121,NaN,NaN
28346.569326,NaN,NaN
28356.967458,NaN,NaN
28366.771463,4509.37273,2082.05043
28381.88511,NaN,NaN
28390.13483,NaN,NaN
28403.760768,NaN,NaN
28411.51893,NaN,NaN
28424.541174,NaN,NaN
28435.194216,NaN,NaN
28448.732679,NaN,NaN
28456.353565,NaN,NaN
28469.596784,NaN,NaN
28477.161355,NaN,NaN
28489.664615,NaN,NaN
28498.199196,NaN,NaN
28511.11706,NaN,NaN
28521.517701,NaN,NaN
28534.755415,NaN,NaN
28543.662249,NaN,NaN
28556.543912,NaN,NaN
28563.821697,NaN,NaN
28576.733187,NaN,NaN
28584.269957,4495.83891,2075.4732
28595.737419,NaN,NaN
28603.473225,NaN,NaN
28618.93143,NaN,NaN
28625.996187,4493.25809,2074.23307
28638.337756,NaN,NaN
28645.73474,NaN,NaN
28658.56406,NaN,NaN
28666.830897,NaN,NaN
28679.802127,NaN,NaN
28687.375628,NaN,NaN
28699.692356,NaN,NaN
28707.381289,NaN,NaN
28722.200149,NaN,NaN
28730.093391,NaN,NaN
28745.312691,NaN,NaN
28753.163382,NaN,NaN
28768.484033,NaN,NaN
28776.979385,NaN,NaN
28789.813925,NaN,NaN
28800.622544,NaN,NaN
28814.219606,NaN,NaN
28821.78622,NaN,NaN
28834.267258,NaN,NaN
28841.748398,NaN,NaN
28855.599941,NaN,NaN
28863.602656,NaN,NaN
28876.70874,NaN,NaN
28886.700782,NaN,NaN
28895.423127,NaN,NaN
28904.115648,NaN,NaN
28913.412407,NaN,NaN
28928.035782,NaN,NaN
28935.134948,4474.27205,2064.94441
28945.033349,NaN,NaN
28954.807373,4473.07051,2064.43454
28965.832636,NaN,NaN
28973.54083,NaN,NaN
28986.545156,NaN,NaN
28993.765103,NaN,NaN
29005.273527,NaN,NaN
29012.558315,NaN,NaN
29025.352212,NaN,NaN
29032.886994,NaN,NaN
29045.357862,NaN,NaN
29053.204879,NaN,NaN
29067.008694,NaN,NaN
29074.720472,NaN,NaN
29089.971095,NaN,NaN
29097.872278,NaN,NaN
29112.908409,NaN,NaN
29120.8824,NaN,NaN
29136.058495,NaN,NaN
29144.075903,NaN,NaN
29158.725118,NaN,NaN
29169.443777,NaN,NaN
29183.404176,NaN,NaN
29190.784634,NaN,NaN
29204.434088,NaN,NaN
29213.378524,NaN,NaN
29226.875559,NaN,NaN
29236.966999,4455.92281,2057.92246
29249.30732,NaN,NaN
29257.550784,NaN,NaN
29271.06031,NaN,NaN
29279.286903,NaN,NaN
29292.919812,NaN,NaN
29303.116325,NaN,NaN
29315.993862,NaN,NaN
29323.996168,NaN,NaN
29338.261084,NaN,NaN
29345.863288,NaN,NaN
29359.574009,NaN,NaN
29367.651573,NaN,NaN
29380.793783,NaN,NaN
29388.358757,NaN,NaN
29400.541121,NaN,NaN
29408.408509,NaN,NaN
29420.639146,NaN,NaN
29429.297869,NaN,NaN
29438.172034,4443.94474,2052.03004
29445.511654,NaN,NaN
29452.277959,NaN,NaN
29462.029264,NaN,NaN
29475.638971,NaN,NaN
29486.111629,NaN,NaN
29496.1411,4440.34701,2050.2841
29502.521036,NaN,NaN
29513.244946,NaN,NaN
29520.443412,NaN,NaN
29533.082164,NaN,NaN
29540.468343,NaN,NaN
29552.79971,NaN,NaN
29560.53425,NaN,NaN
29572.858331,NaN,NaN
29583.784772,NaN,NaN
29597.18609,NaN,NaN
29605.852839,NaN,NaN
29620.924765,NaN,NaN
29628.516896,NaN,NaN
29643.157124,NaN,NaN
29650.771754,NaN,NaN
29664.540898,4430.32767,2045.45898
29671.656772,NaN,NaN
29685.634919,NaN,NaN
29693.293458,NaN,NaN
29708.578082,NaN,NaN
29716.336887,NaN,NaN
29729.149498,NaN,NaN
29736.9678,NaN,NaN
29752.140639,NaN,NaN
29760.238693,NaN,NaN
29775.455439,NaN,NaN
29783.47793,NaN,NaN
29797.623487,NaN,NaN
29805.391463,NaN,NaN
29817.620696,NaN,NaN
29825.827651,NaN,NaN
29837.420512,NaN,NaN
29846.404175,NaN,NaN
29854.532786,NaN,NaN
29868.885747,NaN,NaN
29875.906204,NaN,NaN
29888.345288,NaN,NaN
29895.263774,NaN,NaN
29908.319206,NaN,NaN
29915.583827,NaN,NaN
29927.38534,NaN,NaN
29936.014446,NaN,NaN
29948.21493,NaN,NaN
29955.535121,4413.15592,2037.11531
29967.275766,NaN,NaN
29975.211721,NaN,NaN
29989.572214,NaN,NaN
29997.598468,NaN,NaN
30013.179212,NaN,NaN
30021.785587,NaN,NaN
30036.631924,NaN,NaN
30044.728711,NaN,NaN
30060.400236,NaN,NaN
30069.403422,4406.36781,2033.84716
30085.066954,NaN,NaN
30092.442143,NaN,NaN
30106.237994,NaN,NaN
30113.873086,NaN,NaN
30126.672842,NaN,NaN
30135.077487,NaN,NaN
30147.779249,NaN,NaN
30155.822481,NaN,NaN
30168.665512,NaN,NaN
30178.258747,NaN,NaN
30188.381361,NaN,NaN
30195.957382,NaN,NaN
30204.628706,4398.6127,2030.06035
30217.292014,NaN,NaN
30224.544012,NaN,NaN
30236.864653,4396.6339,2029.06551
30245.465382,4396.26275,2028.83962
30257.702077,NaN,NaN
30265.398347,NaN,NaN
30279.056527,4394.32565,2027.95035
30286.344412,NaN,NaN
30300.983278,NaN,NaN
30308.926154,NaN,NaN
30323.934126,NaN,NaN
30334.723796,NaN,NaN
30349.575996,NaN,NaN
30357.304834,NaN,NaN
30371.647204,NaN,NaN
30380.157982,4388.44492,2025.01794
30392.546187,NaN,NaN
30400.453806,NaN,NaN
30412.689781,NaN,NaN
30422.627146,NaN,NaN
30430.580001,4385.52192,2023.66525
30439.955832,NaN,NaN
30446.834988,4384.45481,2023.13718
30463.763905,NaN,NaN
30474.460593,NaN,NaN
30487.393049,NaN,NaN
30494.840409,4381.75401,2021.79717
30509.082665,NaN,NaN
30516.644306,NaN,NaN
30529.896789,NaN,NaN
30537.610897,NaN,NaN
30552.190043,NaN,NaN
30560.840135,NaN,NaN
30575.006356,NaN,NaN
30582.798785,NaN,NaN
30599.353137,NaN,NaN
30610.016961,4375.14441,2018.58348
30623.052001,NaN,NaN
30630.52351,NaN,NaN
30644.573027,NaN,NaN
30652.14404,NaN,NaN
30665.143238,NaN,NaN
30672.920853,NaN,NaN
30689.31476,NaN,NaN
30697.100793,NaN,NaN
30711.303633,NaN,NaN
30719.145956,NaN,NaN
30734.160934,NaN,NaN
30742.108493,NaN,NaN
30758.173564,NaN,NaN
30766.391439,NaN,NaN
30782.564162,NaN,NaN
30790.793687,NaN,NaN
30804.199992,NaN,NaN
30815.806429,NaN,NaN
30833.04963,NaN,NaN
30841.695904,NaN,NaN
30855.892631,NaN,NaN
30866.108063,NaN,NaN
30879.315697,NaN,NaN
30888.650424,4359.42342,2010.84893
30903.002113,NaN,NaN
30910.653582,NaN,NaN
30923.920997,NaN,NaN
30931.91485,NaN,NaN
30946.977974,4356.22303,2009.32155
30952.586363,NaN,NaN
30962.167646,NaN,NaN
30973.203798,NaN,NaN
30980.635276,4354.32391,2008.41504
30990.255327,NaN,NaN
30998.903206,NaN,NaN
31018.460924,NaN,NaN
31027.481926,NaN,NaN
31041.706424,NaN,NaN
31049.81491,NaN,NaN
31066.425621,NaN,NaN
31074.955333,NaN,NaN
31087.607803,4348.00256,2005.46169
31099.068774,NaN,NaN
31113.151337,NaN,NaN
31121.018114,NaN,NaN
31138.075762,NaN,NaN
31148.627445,NaN,NaN
31158.421535,4344.32755,2003.63103
31165.77724,NaN,NaN
31172.894821,NaN,NaN
31187.73302,NaN,NaN
31197.629506,NaN,NaN
31209.894957,NaN,NaN
31219.222817,NaN,NaN
31226.97446,NaN,NaN
31241.140007,NaN,NaN
31249.17588,NaN,NaN
31262.293273,NaN,NaN
31269.785423,NaN,NaN
31283.464201,NaN,NaN
31291.31245,NaN,NaN
31304.190878,NaN,NaN
31312.190203,NaN,NaN
31328.143077,NaN,NaN
31339.303599,NaN,NaN
31354.03756,NaN,NaN
31362.043834,NaN,NaN
31375.334714,NaN,NaN
31383.454417,NaN,NaN
31399.780771,NaN,NaN
31410.803183,NaN,NaN
31424.396279,NaN,NaN
31432.544791,NaN,NaN
31446.416995,NaN,NaN
31458.284495,NaN,NaN
31474.507347,NaN,NaN
31485.34813,4325.92723,1994.76287
31501.464212,NaN,NaN
31512.273044,4324.55581,1994.03868
31524.647549,NaN,NaN
31532.345028,NaN,NaN
31545.935774,NaN,NaN
31553.820086,NaN,NaN
31568.191239,NaN,NaN
31576.064864,NaN,NaN
31592.334672,NaN,NaN
31601.196602,4319.53697,1988.68378
31617.284989,NaN,NaN
31625.875436,NaN,NaN
31638.965288,NaN,NaN
31647.213207,NaN,NaN
31659.588062,NaN,NaN
31669.648772,NaN,NaN
31678.611992,NaN,NaN
31692.404523,NaN,NaN
31700.488355,NaN,NaN
31713.64537,NaN,NaN
31721.316086,NaN,NaN
31735.957908,NaN,NaN
31743.843996,NaN,NaN
31756.644553,NaN,NaN
31764.500303,NaN,NaN
31779.47444,4309.75661,1983.89112
31789.549858,NaN,NaN
31803.701828,NaN,NaN
31812.531872,NaN,NaN
31821.281786,NaN,NaN
31829.943959,NaN,NaN
31838.335448,NaN,NaN
31853.586261,NaN,NaN
31862.017653,NaN,NaN
31880.24937,NaN,NaN
31892.122137,NaN,NaN
31899.618894,4303.41186,1980.74438
31909.56721,NaN,NaN
31918.796858,NaN,NaN
31938.248317,NaN,NaN
31947.680555,NaN,NaN
31958.980989,NaN,NaN
31967.319907,NaN,NaN
31975.883993,NaN,NaN
31991.093406,NaN,NaN
31999.256387,NaN,NaN
32013.091279,NaN,NaN
32021.454517,NaN,NaN
32036.152,NaN,NaN
32044.390636,NaN,NaN
32060.6491,NaN,NaN
32069.748148,NaN,NaN
32087.336794,NaN,NaN
32096.460889,NaN,NaN
32112.979532,NaN,NaN
32121.491907,NaN,NaN
32135.340794,NaN,NaN
32144.758362,NaN,NaN
32153.074173,NaN,NaN
32165.41239,NaN,NaN
32172.786213,NaN,NaN
32188.296948,NaN,NaN
32198.202919,NaN,NaN
32213.946033,NaN,NaN
32222.467075,NaN,NaN
32240.504191,NaN,NaN
32248.917076,NaN,NaN
32265.20806,NaN,NaN
32273.095765,NaN,NaN
32285.891167,NaN,NaN
32296.978144,NaN,NaN
32312.167437,NaN,NaN
32320.61154,NaN,NaN
32334.702511,NaN,NaN
32344.410624,NaN,NaN
32353.905031,NaN,NaN
32364.490454,NaN,NaN
32373.142069,NaN,NaN
32388.832882,NaN,NaN
32401.661441,NaN,NaN
32409.89941,4275.78612,1967.39567
32425.479318,NaN,NaN
32433.543278,NaN,NaN
32446.957945,NaN,NaN
32455.290677,NaN,NaN
32470.19212,NaN,NaN
32478.468428,NaN,NaN
32493.177134,NaN,NaN
32501.822737,NaN,NaN
32518.793724,NaN,NaN
32526.889362,NaN,NaN
32540.048807,NaN,NaN
32548.714466,NaN,NaN
32560.583314,NaN,NaN
32568.854649,NaN,NaN
32577.642203,NaN,NaN
32592.834906,NaN,NaN
32603.935811,NaN,NaN
32620.679134,NaN,NaN
32631.667393,NaN,NaN
32642.822884,NaN,NaN
32654.0689,NaN,NaN
32661.394288,NaN,NaN
32680.844049,4261.56291,1960.36197
32688.056633,NaN,NaN
32696.197092,NaN,NaN
32707.978946,NaN,NaN
32715.270869,NaN,NaN
32736.104596,NaN,NaN
32746.513983,NaN,NaN
32754.612213,4257.66066,1958.46308
32768.314988,NaN,NaN
32777.153935,NaN,NaN
32793.892849,NaN,NaN
32802.001777,NaN,NaN
32817.521142,NaN,NaN
32826.077893,4253.68913,1956.56702
32843.513297,NaN,NaN
32852.910224,NaN,NaN
32868.712954,NaN,NaN
32878.244929,NaN,NaN
32892.907775,NaN,NaN
32901.350547,NaN,NaN
32919.356287,4248.90398,1954.14898
32927.826089,NaN,NaN
32939.9135,NaN,NaN
32950.44735,NaN,NaN
32958.038015,4246.84749,1953.18695
32972.780274,NaN,NaN
32982.367278,NaN,NaN
32994.677038,4244.88332,1952.20509
33004.489036,NaN,NaN
33014.719062,4244.03181,1951.73663
33028.19288,NaN,NaN
33037.322323,NaN,NaN
33052.263904,NaN,NaN
33060.425962,NaN,NaN
33077.921453,NaN,NaN
33086.386525,NaN,NaN
33102.752297,NaN,NaN
33111.586106,NaN,NaN
33129.254024,NaN,NaN
33138.248116,NaN,NaN
33151.857996,NaN,NaN
33162.826163,NaN,NaN
33173.311323,4235.74275,1947.7717
33182.394849,NaN,NaN
33192.020045,NaN,NaN
33208.583571,NaN,NaN
33221.298004,NaN,NaN
33232.557699,NaN,NaN
33249.015615,NaN,NaN
33256.783365,NaN,NaN
33271.237068,NaN,NaN
33279.171332,NaN,NaN
33293.520587,NaN,NaN
33304.805138,NaN,NaN
33314.32735,4228.30118,1944.22293
33331.094989,NaN,NaN
33341.907945,NaN,NaN
33357.132477,NaN,NaN
33367.674112,NaN,NaN
33390.908187,NaN,NaN
33400.788886,NaN,NaN
33420.735851,NaN,NaN
33428.710595,NaN,NaN
33443.111256,NaN,NaN
33452.081152,NaN,NaN
33461.914596,NaN,NaN
33474.987929,NaN,NaN
33482.618537,4219.69158,1940.09355
33495.05904,NaN,NaN
33511.21515,NaN,NaN
33520.487705,4217.71943,1939.15179
33538.032632,NaN,NaN
33547.449685,NaN,NaN
33568.438704,NaN,NaN
33576.94695,NaN,NaN
33589.317339,NaN,NaN
33605.153475,NaN,NaN
33614.079729,NaN,NaN
33629.993032,NaN,NaN
33652.320275,NaN,NaN
33661.261373,NaN,NaN
33675.55273,NaN,NaN
33683.789605,NaN,NaN
33702.141598,NaN,NaN
33711.011029,NaN,NaN
33721.260264,NaN,NaN
33732.613506,NaN,NaN
33741.712948,4206.40713,1933.62173
33756.365137,NaN,NaN
33767.511631,NaN,NaN
33776.757003,NaN,NaN
33788.66814,NaN,NaN
33796.568161,NaN,NaN
33809.908828,NaN,NaN
33825.874727,NaN,NaN
33836.312395,4201.69112,1931.32454
33853.344848,NaN,NaN
33864.252758,NaN,NaN
33877.334205,NaN,NaN
33891.770648,NaN,NaN
33900.337604,4198.23243,1929.71149
33927.415886,NaN,NaN
33938.01219,NaN,NaN
33959.956659,NaN,NaN
33969.691038,NaN,NaN
33990.644758,NaN,NaN
34001.92085,NaN,NaN
34021.116627,NaN,NaN
34030.426507,NaN,NaN
34039.345962,4191.46226,1926.34405
34053.223772,NaN,NaN
34061.78991,NaN,NaN
34080.460429,NaN,NaN
34095.060805,NaN,NaN
34106.078788,4187.97141,1924.67129
34125.716055,NaN,NaN
34137.924852,NaN,NaN
34146.555792,NaN,NaN
34165.879101,NaN,NaN
34175.17902,NaN,NaN
34186.452671,4183.93884,1922.78013
34204.091907,NaN,NaN
34213.804288,NaN,NaN
34231.519195,NaN,NaN
34243.001447,4181.05477,1921.35913
34262.689784,NaN,NaN
34284.034692,NaN,NaN
34294.928331,NaN,NaN
34315.206905,NaN,NaN
34329.621681,NaN,NaN
34338.892213,4176.25284,1919.07807
34361.60716,4175.17626,1918.54384
34373.142946,NaN,NaN
34385.690049,NaN,NaN
34397.896379,4173.44627,1917.70961
34405.696473,NaN,NaN
34418.549386,NaN,NaN
34438.212986,NaN,NaN
34448.667288,NaN,NaN
34458.530971,NaN,NaN
34480.385849,NaN,NaN
34492.826692,NaN,NaN
34506.525818,NaN,NaN
34530.00398,NaN,NaN
34547.307334,NaN,NaN
34556.770676,4165.57116,1913.93096
34576.100102,NaN,NaN
34586.779769,NaN,NaN
34596.552448,NaN,NaN
34619.203424,NaN,NaN
34629.215201,NaN,NaN
34644.282542,NaN,NaN
34653.688297,NaN,NaN
34662.830924,NaN,NaN
34681.015994,NaN,NaN
34691.025899,NaN,NaN
34700.464628,NaN,NaN
34715.475055,NaN,NaN
34725.058546,4157.33669,1909.94205
34739.842051,NaN,NaN
34765.772563,NaN,NaN
34775.011096,NaN,NaN
34790.944058,NaN,NaN
34799.504832,NaN,NaN
34809.930055,NaN,NaN
34823.125239,NaN,NaN
34833.378692,NaN,NaN
34849.824433,NaN,NaN
34866.408939,NaN,NaN
34875.504161,4149.94217,1906.35003
34890.954233,NaN,NaN
34907.893173,NaN,NaN
34918.640094,NaN,NaN
34934.547864,NaN,NaN
34942.748805,NaN,NaN
34956.382513,NaN,NaN
34976.376452,NaN,NaN
34986.555413,NaN,NaN
35002.988514,NaN,NaN
35012.409384,NaN,NaN
35022.529042,NaN,NaN
35044.955227,NaN,NaN
35054.947063,NaN,NaN
35070.094978,NaN,NaN
35081.76174,NaN,NaN
35091.093105,4139.46459,1901.25635
35106.154148,NaN,NaN
35121.418711,NaN,NaN
35129.949218,4137.60387,1900.40021
35140.372562,NaN,NaN
35150.159617,4136.44247,1899.8762
35167.534414,NaN,NaN
35188.048896,NaN,NaN
35200.181161,NaN,NaN
35214.033633,NaN,NaN
35233.832463,NaN,NaN
35244.484165,NaN,NaN
35265.272841,NaN,NaN
35283.835385,NaN,NaN
35293.737165,4129.68802,1896.63511
35314.471358,NaN,NaN
35325.953191,NaN,NaN
35337.259949,NaN,NaN
35355.960968,NaN,NaN
35365.340106,NaN,NaN
35374.653751,NaN,NaN
35389.073856,NaN,NaN
35414.110154,NaN,NaN
35425.798045,NaN,NaN
35444.499602,NaN,NaN
35459.807619,4121.72943,1892.86673
35470.735328,NaN,NaN
35496.397148,NaN,NaN
35507.35687,NaN,NaN
35518.035377,NaN,NaN
35537.221986,NaN,NaN
35546.928874,NaN,NaN
35557.367556,4117.04095,1890.70012
35570.248359,NaN,NaN
35592.111204,NaN,NaN
35604.944337,NaN,NaN
35615.999531,4114.3165,1889.32068
35630.258634,NaN,NaN
35647.262926,NaN,NaN
35656.753551,NaN,NaN
35670.401413,4111.70259,1888.08459
35691.245924,NaN,NaN
35703.370977,NaN,NaN
35713.452931,NaN,NaN
35733.807561,NaN,NaN
35764.324829,NaN,NaN
35782.639951,NaN,NaN
35794.436184,NaN,NaN
35818.67303,NaN,NaN
35829.534332,NaN,NaN
35839.796743,NaN,NaN
35851.095686,NaN,NaN
35872.840077,NaN,NaN
35888.178374,NaN,NaN
35904.8819,NaN,NaN
35928.582508,NaN,NaN
35954.685491,NaN,NaN
35966.759392,NaN,NaN
35981.606871,4097.02895,1881.05035
35999.096618,NaN,NaN
36008.631378,NaN,NaN
36019.141177,NaN,NaN
36034.401233,NaN,NaN
36058.894732,NaN,NaN
36071.10432,NaN,NaN
36088.412103,NaN,NaN
36106.216222,NaN,NaN
36116.84808,NaN,NaN
36130.810101,NaN,NaN
36139.032274,NaN,NaN
36150.906495,NaN,NaN
36163.318881,4088.53166,1876.97293
36182.445743,NaN,NaN
36220.577773,NaN,NaN
36235.004343,NaN,NaN
36253.899096,NaN,NaN
36273.157249,NaN,NaN
36290.248441,NaN,NaN
36306.222973,NaN,NaN
36319.177777,NaN,NaN
36333.678444,NaN,NaN
36353.813058,NaN,NaN
36371.565035,NaN,NaN
36433.45675,NaN,NaN
36447.795223,NaN,NaN
36459.64437,NaN,NaN
36488.000517,NaN,NaN
36506.578901,NaN,NaN
36516.876951,NaN,NaN
36539.902573,NaN,NaN
36556.203897,NaN,NaN
36587.094515,NaN,NaN
36608.430127,NaN,NaN
36631.050581,NaN,NaN
36650.774912,NaN,NaN
36662.278549,NaN,NaN
36674.523882,NaN,NaN
36686.073115,NaN,NaN
36708.749478,NaN,NaN
36750.013778,4061.44983,1864.1254
36765.089943,NaN,NaN
36787.363827,NaN,NaN
36809.475658,NaN,NaN
36823.359179,NaN,NaN
36836.983892,NaN,NaN
36866.558739,NaN,NaN
36901.030639,NaN,NaN
36912.796793,NaN,NaN
36928.930104,NaN,NaN
